ID,Label
20007,Josh Tillinghast
20005,Josh Urist
3228,Josh Woodward
17246,Josh WoodwardJosh Woodward
13026,Joshua Burkett
2056,Joshua Herrala
6618,Joshua Morrison
8278,Joshua Morse
11214,Joshua Watkins
17261,Joshua Wentz
19558,Joshua Zubot & Luke Loseth
5360,Josie Sandler
16506,"Josué, O Salvador"
14502,Jota_a_ene
4382,Journey
13642,Jovenes y Sexys
9582,Jóvenes y Sexys
9583,Jóvenes y Sexys & joiejoiejoie
18395,Jowe Head and the Celestial Choir
19786,Joxaren
15227,Joxfield ProjeX
12909,Joy Askew
6983,Joyside
1359,Jozef van Wissem
20199,JR
897,Jr Chemists
3245,JR Claiborn
2982,JS KRILLZ
19034,JTPE
16884,Juan Angel Italiano
7489,Juan Antonio Nieto
11514,Juan Cirero y Martin del Prado Jr
20961,Juan Jose Calarco
20962,Juan Manuel Castrillo
19554,Juan Michel Maurice
11322,Juan Pablo Villa
2634,Juan Rodríguez
9895,Juan Son
16514,Juan Wauters
1702,Juana Molina
2322,Juaneco y su Combo
9890,Juanita y los Feos
5208,Juanitos
12471,Juarez
19276,Jubal
10446,Jubilee Singers
10316,Juca Pimentel and Anton Mobin
17506,Jude Cowan Montague
8406,Judenfrei
12856,Judith Cohen
17504,Judith Juillerat
10697,Juerg Frey
14709,Juggernaut
17726,Juju Planet Dub
19965,Jukka Pekka Kervinen
18572,Jukka-Pekka Flander
12765,Jukka-Pekka Kervinen
12766,Jukka-Pekka Kervinen aka. pXtR
18905,Jukka-Pekka Kervinen and Anthony Donovan
20243,Jukka-Pekka Kervinen and Arthur Henry Fork
19640,Jukka-Pekka Kervinen and Lezet
14903,julia a. miller
2153,Julia Holter
19889,Julia K Mars
19890,Julia K. Mars
8928,Julian Bonequi & Eduardo Meléndez
16708,Julian Day
10022,Julian Lynch
12396,Julian Sartorius
13424,Julian Winter
7066,Julianna Barwick
15117,Julianne Marx and Craig Olson
18649,Julie Byrne
19469,Julie Depienne
8225,Julie Doiron
9675,Julien Mier
9682,Julien Mier feat. Joep Vermolen
16083,julien neto
11327,Julio Clavijo
15903,Julio Gutiérrez
2863,Julio J. Martínez Oyanguren
4874,Julius Hemphill Sextet
18376,julsy
11746,June & Jean Millington
5289,jung-fdpler abschlagen in der 10-uhr-pause
3514,Jungfrauenjoch
8070,Jungle is neutral
20143,Junglemire
15449,Junichi Akagawa
1907,junior85
10931,junior85
19524,junior85/aindrias de staic
11184,Junip
20288,Junk Boys
7273,junkie brewster
7274,junkiebrewster
20944,Junya Nishimura
8775,Jupiter Make's Me Scream
17293,Jupiter Makes Me Scream
6631,Jupiter String Quartet
3642,Jurek Raben
15552,Jürg Frey
20434,Jurica Jelic & Jaan Patterson
15949,"Jurica Jelic, Jaan Patterson"
11244,Jus Moni
13566,Jusgo Mosh
2752,Just Plain Ant
2240,Justice Yeldham
2575,Justice yeldham and the dynamic ribbon device
20177,Justin
1780,Justin and Tanya
14780,Justin Buckley
10547,Justin Clifford Rhody
10781,Justin Frye
14366,Justin Fuller
12426,Justin Lake
20195,Justin M
16225,Justin Marc Lloyd
2495,Justin Townes Earle
11061,Justin Wiggan
12427,Justine Lake
20869,JVS
5237,JW Meyers
16924,Jørgensen & Martinsen
17458,Jørgensen and Martinsen
2066,K + M
18109,K K Null and {AN} Eel
7094,K Mason
15141,K Salvatore
14700,K Wilson
5501,K'naan
10631,K-Conjog
12247,K-Holes
18338,K-Not
15140,K-Salvatore
11979,K. Sparks
11837,k.a.n.t.n.a.g.a.n.o
11835,k.a.n.t.n.a.g.a.n.o.
8325,K.D. Expression
5856,K.I.D.L.I.B
14517,K.I.D.S.
6860,K.I.T.
19303,K.L. Sealegs
18392,K.M. Krebs
18393,K.M.Krebs
18391,K.M.Krebs and Mystified
10564,K.O.B
17455,K0Ks
20589,K3N
14461,k9d
7625,k9d feat won hot huntress
9501,Kaboom Karavan
7935,Kabyzdoh Obtruhamchi
21055,Kacéo
15730,Kacey Explosion
6348,Kadife
5932,KaeoFLUX
3572,Kaffeinik
12109,Kageplan
2871,Kai
16852,Kai Engel
3531,Kaido Yutaka
4588,Kakitsubata (Sylvie Walder + _)
8829,Kakophilia
16743,Kakurenbo
11267,Kal Cahoone
14416,Kal Marks
13159,Kalashnakov
3966,Kalashnikov
10525,Kalendar
15218,Kali
17647,Kalima
7600,Kalistongue
12076,Kallathon
11668,Kalli
6028,kamila kostur
6029,KAMILA KOSTURur
3148,Kamran Sadeghi
3359,Kamran Sedeghi
7042,Kandi Coded
20737,Kandia Crazy Horse
20738,Kandia Crazy Horse & Spirit of '76
3801,Kania Tieffer
9585,Kanji Kinetic
12703,Kapnobatai
6572,Kapotte Muziek
9822,Kaputt Kurzwellen
2885,Karaoke Mouse
10416,Karaoke Tundra
19251,Karaoke Vomit
5972,Karash Nikol
6932,Karate Chops
9870,Karbala Bukan Fatamorgana
19384,Karen
6644,Karen Cooper Complex
7521,Karen Cooper-Smith
6570,Karen Gomyo
6571,"Karen Gomyo, violin"
3449,Karen Stackpole
9602,Karianne Pasma
13930,Karina Buhr
20042,Karina Denike
3074,Karine Gilanyan
6683,Karl  Blau feat. Adrian Orange
6484,Karl Blau
14728,Karl Hendricks Trio
11504,Karl Mohr
4638,Karl Schmidt Verlag
6763,Karoshi
12343,Karpov Not Kasparov
18758,karris / price duo
18759,karris price duo
16010,Karsten Pflum
21054,Karyn Ellis
7182,Kasey Anderson
9360,Kasha
9101,KASHKA
13363,kasparhauser
9826,Kastrasis
15476,Kat Boelskov
20930,Katabatic
16317,KATABAZIJA
5828,Katapulto
17202,katarrhaktes
11720,Kate Carr
1709,Kate Ferencz
5310,Kate Power & Steve Einhorn
2062,Kate Seekings
5361,Kate Wiley
13898,Katherine Chi
3677,Katherine Plummer
7689,Katherine Young
15261,Kathleen Martin
15791,Kathleen Supové
20870,Kathryn Calder
17503,Kathy Alberici
18546,Katie Gately
7329,Katita vilaroel
10910,Kato Hideki
10225,katrah - quey
6422,Katrah-Quey
10231,Katrah-Quey ft. dj Alekzander
15448,Katsuhiro Chiba
21076,Katy Kirby
18053,Kaukana
1834,Kavala Brass Band
8929,Kawaii
12322,Kawol and Lezet
18619,Kay Grant and John Russell
13680,"Kay Grant, Lol Coxhill and Olie Brice"
11283,Kay Kay and his Weathered Underground
16292,Kayaka
907,Kayo Dot
7863,Kayo Malayo
7399,Kazoo Funk Orchestra
2902,KBOO
5572,KCentric
13876,KChristie
16831,kdes vs ps
16167,Keaton Henson
14865,Kecap Tuyul
13681,Kecap Tuyul and Ayato
12411,KeelBeatz
11868,keening
14560,Keep Them Alive
2154,KeepBullFighting
9441,Keijo
14914,Keijo & Kulkija
9983,Keijo & Uton
3944,Keinzweiter
2210,Keir Neuringer
10162,Keishi Yonao
19586,Keith Burton
13258,Keith Chambers
18561,keith helt
2273,Keith Kawaii
4724,Keith Morris & The Crooked Numbers
3358,Keith Rowe and Seymour Wright
18579,keji al feju
9837,Kelelawar Malam
13975,Kelle
12271,Kellee Maize
19059,Kellee Maize & J. Glaze & Mike Cash
19058,Kellee Maize & J. Glaze & Udachi
19057,Kellee Maize & J. Glaze Productions
1279,Kelley Stoltz
7309,Kellies
2807,Kelly Hogan
3884,Kelly Hogan &amp; Rock*A*Teens
4162,Kelly Hogan &amp; The Pine Valley Cosmonauts
18755,Kelly Latimore
5540,Kelly Slusher
6686,Kelp!
17618,kelpe
11487,Kelton Prima
908,Kemialliset Ystavat
5970,KemoSwaby
5716,Ken Hamm
17265,Ken Mistove
12233,Kendall WA
12234,Kendall WA & Mitoma
14176,Kenei
7541,Kenji Siratori & Lezet
7371,KenLo Craqnuques
5141,kenneth goldsmith with string quartet
7936,Kenneth Higney
3424,Kenneth Kirschner
3428,Kenneth Kirschner/Aaron Siegel/Igor Ballereau/Giuliano D'Angiolini
5136,Kenny Brown
5139,Kenny G
14522,Kenny Tudrick
7779,Kenobit
12608,Kenton Dunson
18950,Kepi Ghoulie & Vic Ruggiero
18951,Kepi Ghoulie and Vic Ruggiero
5971,Kepler
6221,Kerim Safa
16390,Kerry Politzer
19688,Kersey Williams
2976,Keshco
11572,kesson shoujo
6443,Ketsa
1937,kev's mix
10888,Kevin Bewersdorf
2326,Kevin Blechdom
12273,Kevin Bryce
4853,Kevin Devine and The Goddamn Band
13474,Kevin Kastning and Carl Clements
15311,Kevin Lax
11431,Kevin MacLeod
14489,"Kevin Norton with Angelica Sanchez, Esther Noh, & J.D. Parran"
11756,Kevin Parks + Joe Foster
11755,Kevin Parks and Joe Foster
3355,Kevin Patton
15165,Kevin Purdy
10244,Kevin Purvis
15605,Kevin Schuit
177,Kevin Shields
179,Kevin Shields &amp; Brian Miller
12242,Key of Shame
12553,Keys N Krates
15993,Kez Le Zek
15915,Kezak & Aden Ôhm
10114,Khaira Arby
13987,Kharkov
11512,Khidja
2557,Khoc Huang Thien
16085,khonnor
10574,Ki Jarot
11546,Ki.Mi.
15337,Kiai
14813,Kib Lib
17365,Kicking Spit
8554,Kid Atari
13724,Kid Billz Vs. Lewis & Ben
15069,Kid Caustic
13919,Kid Flicks
3274,Kid Infinity
16790,Kid Mountain
14413,Kid Romance
3943,Kiddo
9255,Kidkanevil
12337,Kidkanevil & DZA
17596,Kidney Brothers (The Numbers Band)
9449,Kido
7068,Kids and Animals
14610,Kids on Bikes
3954,Kids on Fire
4463,Kiesgroup
15070,Kiid Caustic
4416,Kiila
18111,Kikiriki
16290,Kiko C. Esseiva
13935,"Kiko Dinucci, Juçara Marçal, Thiago França"
17083,Kilbot Factory
11006,Kill Me Tomorrow
7837,Kill! Kill! Death! Death!
915,Killdozer
13166,Killick
4130,kilowatts
16080,kilowatts feat. synesthesia
7941,KILT
11726,Kim
2011,Kim & Buran
10203,Kim Ann Foxman & Andy Butler
13842,Kim Fowley & The Worm All-Stars
13843,kim fowley and the worm all-stars
13715,Kimiko Ishizaka
11278,Kimo Muraki
10711,Kimono
8102,Kinan
13433,Kindread
14866,Kine
4395,Kinetic Jane
20951,King & Crozier
4134,king britt presents scuba
14795,King Capisce
11702,King Cyst
17992,King Deluxe
13599,King Felix
13050,King Ghidorah!
18973,King Imagine
19101,King Imagine & Pankifared
7673,King Khan and The Shrines
7635,King Kietu remixes Arrogalla
180,King Kong Ding Dong
12486,King Louie's Missing Monuments
11136,King Nebuchadnezzar
20552,King Oliver's Creole Jazz Band
4559,king ritt presents scuba
10628,King SlaFF
13892,King Tuff
19836,King Vulture
17513,Kinga Toth
18659,Kingdom of the Holy Sun
919,Kingface
17784,KINGS OF THE CITY
13506,Kingslave
6277,Kingstux
6278,Kingstux
8666,Kink Slap Simian
4398,Kinley Caliper
921,Kinski
6659,KIP
13083,Kipple
2155,Kir Royal
8204,Kira Kira
4543,Kiraly Erno
389,Kiran Ahluwalia
8040,Kirbi a.k.a. Denis Fomenko
6435,Kirby & Ditko
6429,Kirby Ditko
11938,Kirin J Callinan
16871,Kirk Pearson
19046,Kirk Pearson and BIT
17862,Kirk Pearson and Julian Korzeniowsky
4683,Kismet
9666,kiss kiss fantastic
4471,Kiss the Anus of a Black Cat
11901,Kitchen's Floor
12067,Kitchens Floor
13823,Kites Sail High
5386,Kitty Berger
2214,Kitty Kadoogal
10332,Kitzu
2156,Kixly
5732,KKFS
19304,KL Sealegs
16644,Klabauter
14251,Klang Zvuk Som
18643,Klaus Filip / Nicolaj Kirisits / et al.
16642,Klaus legal
4183,Klaz*
16315,KLEIMOR
14710,Klepto Opera
13126,Klic
16925,Klopenn
15279,Klopka za pionira
14627,kloudygirl
5909,Klutch
12894,Knarsetand
2379,Knickerbocker Quartet
10429,Knickerbocker Quartet and Elizabeth Spencer
181,Knit Witch
6956,Knitted Abyss
9789,Knob Alchemist
20406,Knoto
15583,Knotted Sheets
14158,Known Ocean
9363,Knoxband
11519,Kntxt
7342,Knut Åsdam
7153,Knut Aufermann
2219,knXwl3dG3
3537,Knyaz Mishkin
3072,Knyfe Hyts
13743,Koalips
12715,Koban
5617,"Kobayashii, Breda and Wo0"
11179,Kobo Town
12254,Kodak To Graph
20323,Koen Daigaku
6879,Koen Park
15219,Kognitif
9936,Kohlensaure
4390,Köhn
4470,Köhn and De Portables
13779,Kohwi
9979,Kokomo
16653,kokori
4387,Kokusai Bunka Shinkokai
15393,Koliadnyky of Kryvorivnia
19573,kollagemontage
3662,Kolokon
20181,komafuzz
15048,Komatsu
14252,Kommisar Hjuler and Cody Brant
8729,Kommissar Hjuler
10524,Kommissar Hjuler & Frau mit Jaan Patterson
8724,Kommissar Hjuler und Frau
8562,Komplex Artefact
16344,KONEYN
21026,konofumin
16394,Konstantin Elfimov
3526,konstruKt
14253,"konstruKt, Peter Brötzmann, Hüseyin Ertunç and Dogan Dogusel"
13766,Konsumprodukt
19934,Kontroljet
10011,Koobaatoo Asparagus
18263,Kookooo Kitchen
6861,Kooma Vieira
13326,Koona
3308,Koonda Holaa
3309,"Koonda Holaa w/ Otto Von Shirack, DJ Urine and Man-Eater Orchestra"
11254,Kore Ionz
14613,Korg DS-10
14867,Korhan Erel
15664,Korhan Erel & Tolga Tüzün
20376,Korperschwache
14915,Kospel Zeithorn
15891,Kosta T
16238,Kosta T
18770,Kosta T & Ghofra Z
18769,Kosta T feat. Ghofra Z
15894,Kosta T.
3563,Kostas Gus Gadinis
3459,Kostas Vomvolos
3562,Kostas “Gus” Gadinis
19166,KOSTR
19167,Kostro
5924,Kotra
10125,Koutaro Fukui
182,Kowloon Walled City
12969,Kozak94
9432,Kplecraft
18682,Krabatof Philharmonic Orchestra
13830,krackatoa
10290,Krallice
14868,Krank Pappa
18339,Krasius
4925,Kraus
16115,Krausbauer/Jenkins
3659,Kreace Peeps
10180,Kreamy 'Lectric Santa
12277,Krebs
6237,Kreng
9417,Krestovsky
9334,Kriget
6092,Krill.minima
8302,Krill.Minima Und Dino Püschel
17587,Kris Anderson - Studio 11
17648,Kris Kelvin
12573,Kris Keogh
16715,Kris Keyser
19435,Kris Liakos
20207,Kris Roche
6109,Krisa
14869,Krishve
5885,Kriss
7990,Krista Muir
11407,Kristeen Young
20484,Kristen Roos
5009,Kristen Ward
13552,Kristian M Roberts
16704,Kristian Roberts
1917,Kristin Hersh
12055,Kristin Hersh - Fish
12056,Kristin Hersh - Flooding
12057,Kristin Hersh - Interview
12058,Kristin Hersh - Mississippi Kite
12059,Kristin Hersh - Pearl
12064,Kristin Hersh - Reading from Rat Girl
12060,Kristin Hersh - Reading from Rat Girl 2
12061,Kristin Hersh - Reading from Rat Girl 3
12062,Kristin Hersh - Reading from Rat Girl 4
12063,Kristin Hersh - Reading from Rat Girl 5
12065,Kristin Hersh - Speed and Sleep
12054,Kristin Hersh - Tar Kisses
13727,Kristin Macdonald Vs. Room 13
16502,Kristin Norderval
2157,Kristof Krisztian
8832,Kristus Kut
17915,Kritchev vs. Ban
9635,Kromatic
19207,Kronos
8665,Krowne
14678,Krowne & Harlequinade
14679,KROWNE + HARLEQUINADE
15519,Krowne ft. Texture
9525,Krumble
10548,krupnik
12690,Krusht
6262,Kry-lon
19199,ks
16084,kschzt
18817,Kubark
16259,Kubot
4465,Kuenstler Treu
4393,Kukkiva Kunnas
11316,Kulkija
10161,Kulor
13814,Kumon Plaza
16158,Kumquat
2559,Kunai-sho Gakubu
20167,Künstler Treu
9019,Kunstlusk
6811,Kupa
14558,Kurobear
12635,Kursed
20325,Kurt Baker
7160,Kurt Liedwart
6,Kurt Vile
6911,Kusum
12457,Kusum Normoyle
14916,Kutomo
9456,Kuuleminen Asiat
930,Kuupuu
18057,Kuwait Paragraphic
12075,Kuxan Suum
19252,KvsB
12270,KVZE
2505,Kwaku Addae &amp; His Band
2506,Kwaku Addae and his Band
18054,Kwze
15019,Kyla
183,Kyle Bruckmann
184,Kyle Bruckmann's Wrack
10148,Kyle Clyde
20716,Kyle Eyre Clyd
5285,Kyle Gann
3278,Kyle H. Mabson
17263,Kyle TM
14133,kyles
12449,Kynan Tan
12335,Kyoto
14939,Kyynelpää
12096,L    ' Amicale du Tigrou (2)
21015,L o W & CROCODILE TEARS
12095,L' Amicale du Tigrou
19604,L' isola di Semo
9073,L'egojazz
16465,L'homme Manete
3710,L'Onomatopeur
18050,L-X-EN
9325,L. Gonze
14285,L.G.T.A.I.D.L.E. Antenne Drôme
11250,La
10775,La Barca de Sua
20660,La bel netlabel
11208,La Big Vic
10612,La Chinoise
17019,La Desunion
14332,Lá Eles
8930,La Fanfare de la Fatalité
15237,La Gramola Netlabel
5868,La Guerre des Mitaines
19891,La Inédita
13353,La Jecca
9813,La Ligne Claire
11778,La Main Traumatique
9347,la Maison Tremble
12979,La Minor
18389,La Misma
11171,La Mugre Roja
9299,La Nina de los Peines
7862,La Olla Express
21069,La Parade
9034,La Rainbow Toy Orchestra
18167,La Sabrosa Sabrosura
19427,La Tabù
932,La Troba Kung-Fu
9037,La Trombe
12304,Lab Coast
13496,Labasheeda
19103,LaBon
18547,Lackthrow
3277,Laco$te
19232,Lacrimæ
15959,Lactation Sandwich
20884,LADRS
2064,Lady Bombon
20118,Lady Bombon vs. Gigaboy
8071,Lady Data
2096,Lady Dottie &amp; The Diamonds
6667,Lady Phoenix
11665,Lady Piss
4771,Ladytron
12482,LaFam
12483,LaFam & Orono
12509,LaFam ft. Alphabet & Soul Afriq
7474,Lagos Disco Machine
12964,Laguna
17476,Lainhart and Zunk
8601,Lainie Fefferman
8931,Lair
14940,Läjä Äijälä
13754,Lakes
11861,"lali barriere, miguel a. garcía, tomas gris"
6420,Lambent
11239,Lambs Gamble
1655,Lame Drivers
12110,Lamppukello & The North Sea
1916,Lanark
4172,lance harrison
15266,Lance Mannion Orchestra
8431,Land of Talk
6699,Landau Orchestra
185,Landed
5266,Landing
18795,Landskap
8386,Langer
1242,Langhorne Slim
6314,Langston Henry
6304,Language Removal Services
20465,LANGUAGE.SEX.VIOLENCE
13638,Languid
2158,Languis
20765,Lanin's Southern Serenaders
11823,Lantern
15989,Lantriperc
13884,lap0fvw
10540,LARA a' Cappella
355,Larkin Grimm
11075,Larry Austin
7848,Larry Polansky
16494,Larry Powers & the N.Y. Dux
15913,Larsp
10049,LaRue
9749,Larva108
4969,Lary 7
2497,Larytta
16214,Las Ardillas
17998,Las Kellies
11700,Las Robertas
8722,Las Ruinas
8255,las Salcabambinitas
17748,Las Tocayas
13767,LASERS
13957,Lasership Stereo
13620,Laso Halo
4944,Lasses White Minstrel Company with Al Bernard
5553,Lasswell
11464,Last July
12287,last king of poland
19072,Last Rites Of The Piano
5829,LASVEGAS
8595,laszlo band
9937,Lata
3418,Latché Swing
13966,Lately Kind of Yeah
4732,Latent Chaos
9133,Lau Nau & Kuupuu
9134,Lau Nau + Kuupuu
14919,Lauhkeat Lampaat
15399,Lauki
19641,Launay
18620,Launay Gael
6740,Laura Barrett
14514,Laura Finlay
4693,Laura Gibson
15028,Laura Jorgensen
18260,Laura K
13927,Laura Mura
12795,laura mura & the Seven Dwarves
13924,Laura Mura feat. Alessandro Coronas
6578,Laura Ortman
7913,Laura Rebolloso
8788,Laura Sheeran
11408,Laura Stevenson
16276,Laura Stevenson and the Cans
1363,Laura Veirs
6507,Laura Warholic
19752,Lauren Connors & Suzanne Langille
19055,lauren redhead
16926,Lauren Rodz
19222,Lauren Sarah Hayes
8859,Lauri des Marais
14941,Lauri Hiekkala & Roope Seppälä
10523,Lauris
7660,Lava Cado
14057,Lavoura
7157,Lawrence English
15395,Lawrence Garfield
12395,Lawrence Grey
5682,Lawrence Power
5120,LAWRENCE WASSER
3771,Laws
939,Laws of Gravity
9365,Lax-o-mat
11177,Lay Low
3143,LayAllOverIt
1871,Laze
15255,Lazer Boy
8460,Lazer Crystal
19788,Lazer Falcon
16729,Lazurite
14098,LAZY
13963,Lazy Arrows
186,Lazy Magnet
19125,LAZY SALON
5702,LazzaGunn SoundSystems (MC I-Ras & DJ Roots)
8285,Lazzich
20489,LCL Family
7679,LE BANJO LA BATTERIE
9382,Le Capharnaum
12020,Le Chevalier
5121,LE CHEVALIER DE RINCHY
16904,Le Chocolat Noir
7297,le Chomage
6804,Le Club de
5119,LE CLUB DES CHATS
13961,Le Elbow
18723,Le fruit vert
5992,Le Loup
11016,Le Mal
19118,Le Matin
9236,le N?KO
15985,Le Perche Oreille
13215,le pouvoir
6771,Le Rok
17320,Le Rug
2912,Le Tigre
4378,Le Ton Mite
940,Le Volume Courbe
15139,Lea Bertucci
19812,Lea Nicholson
14870,Leafcutter John
9606,Leah Morrow
3681,Leah-Peah
8262,Learning Music
1922,Learning Music
10844,Learning Music (Nowcloud feat. Learning Music)
4920,Learning Music // vosotros
18062,Leash
10345,Least Carpet
14310,Leather Feather
941,Leather Uppers
14108,Leaving
16256,Leaving Rio
5219,Lebensjunge
9975,Lechones Sangrientos
11172,Led To Sea
13413,Lee Bains III And The Glory Fires
5754,Lee Hutzulak
11163,Lee Hyla
19944,Lee Kwo
15665,Lee Kwo & Jaan Patterson
6060,Lee Maddeford
6061,Lee Maddeford and Choeur Calliope
6071,"Lee Maddeford, Choeur Calliope"
6062,"Lee Maddeford, Ensemble de Cuivres Valaisan"
6066,"Lee Maddeford, Les Gauchers Orchestra"
6065,"Lee Maddeford, Les Gauchers Quintette"
15905,"Lee Maddeford, Roland Vouilloz"
3281,Lee Noble
20388,LEE OTHER
18621,Lee Riley
2008,Lee Rosevere
15620,Leedian
11248,Legendary Oaks
9181,Legendary Pink Dots
14339,Leggysalad
9823,Legless Cripple
13741,Legobyte
12923,Leif & James Ritchy
10546,Leif Elggren
15972,Leif Elggren & Jaan Patterson
18589,Leif Vollebek
18588,Leif Vollebekk
20790,Leisure-B
20817,Leisure-B & Chilled Bazooka
20815,Leisure-B & the Hidden Master
20816,Leisure-B vs. Firnwald
17920,Leithal
18112,Lejk
19179,Lekktro Flight Project
20497,Lemniscatorz (Sun Sunych & Andwert)
10649,Lemolo
3247,Lemon
8027,Lemon Dots
17353,Lemur
4956,Len Spencer and Ada Jones
2159,Lengua
14301,Lenin Lennon
13863,Lenistwo
8879,Lenkei
20393,Léo Doubich & Benjamin Bret
8932,Léo Plastaga
4585,Leo Sirota
8309,Leon Somov Feat. Jazzu
6322,Leona Williams
12939,Leona Williams and Her Dixie Band
8610,Leonard Mynx
15224,Leonardo Rosado
3393,Leper Colony
187,Leprechaun Catering
3519,LeRatDuBois
17661,Lerch de Triomphe (Avec Simpks)
17601,Leroy Lee
6107,Les Baudouins Morts
948,Les Chauds Lapins
20963,Les Chichis
6218,Les Dales Hawerchuk
12259,Les elfes digitaux perdus dans le Haut Var
5056,Les Enfants Sauvages
4466,Les Eves Nouvelles
10952,Les Fabiens Porées Et Annes Laplantines
11471,Les Filles et les Garçons
13943,Les Halles
13503,Les Louise Mitchels
11141,Les Loustics
16382,Les Momies de Palerme
16383,Les Momies de Palerme
3669,Les Oreilles
9883,Les Petits Chanteurs de Montigny
16965,Les Poissons Voyageurs
9331,les Poivrons Rouges sur le Visage
14020,Les Robots Musique
14021,Les Robots Musique
950,Les Sans Culottes
951,Les Savy Fav
10734,Lesbian
2735,Lesbian Afternoon
12950,Leslie Keffer
9348,Lessazo
20634,Lesser Beings
18528,Lesvicon Soul
18529,Lesvicon Soul feat Kourisha
18532,Lesvicon Soul feat. Kourisha
11580,Lesvicon Soul feat. Noty Klein
15213,Let Fall The Sparrow
12676,Let Me Crazy
6697,Letherette
3863,Leticia Castaneda
3861,"Leticia Castaneda, Peter Lograsso, Mitchell Brown"
13221,"LETIS DIVA,"
10139,Letna
12323,Letoh
2124,Lettuce Prey
3719,Levi
17285,Levi Weaver
6827,Leviathan
2761,Leviethan
12893,LeVingtQuatre
17313,Levitating Churches
4311,Levitts
2604,Levon Hampartzoumian
19789,Levon Zoltar
9549,Lewis James
20063,Lex Looper
12924,Lexi Mountain
189,Lexie Mountain Boys
5994,Lezet
9050,Lezet & HOM
20438,Lezet & Jaan Patterson
11062,Lezet & Murmurists
20244,Lezet and His Nephew Vanja
7601,Lezet and Sarah
16505,Lezet feat. Herr Alfred & Don Benito
2922,Li Zenghui
9288,Liam Stewart
12630,Lian Ray
8586,Liar
11723,Libra (Koutaro Fukui)
12267,Library Voices
15451,Licaxxx
14921,Lichen Gumbo
18866,lickety
9769,Lido Pimienta
2558,Lidya Mendoza
4225,Liechtenstein
20530,Lieut. Jim Europe's 369th U.S. Infantry Hell Fighters Band
6947,Lieutenant Yage
1511,Life In A Blender
20568,Life Like Thunderstorms
8340,Life Partners
5898,Life Production Studios
10906,Lifeguards
8692,Lifeshows & Asthmatic Astronaut
5638,Liger
12875,Light Asylum
4626,Light Echoes
10878,Light Pollution
5224,Light Under Water
15479,Lightnin' Seed
15320,lightning
190,Lightning Bolt
5993,Lightning Dust
5805,Like Black Horses
14862,likeicare
13263,LIL
18075,LIL and Anthony Donovan
13682,Lil and Moonroom
13084,LIL and Sin Senal
14254,LIL Moonroom Sin Senal
3557,Lili Labassi
9579,Lilian Hak
8037,Liliom
18276,Lille
20008,Lily Taylor
15303,Limbo Deluxe
13444,Limbs Bin
4653,Liminal Spaces
11680,Limiñanas
11633,Limited Liability Sounds
8873,Limonadiac
21004,Lina Palera (Lyre 2.0 Project player)
12657,Linda Aubry Bullock
16761,Linda Draper
15863,Linden Killam
4302,Lindha Kallerdahl
18523,Lindsay Clark
8384,Line
18542,Line Noise
10240,Lineland
18541,Linenoise
19261,Linnus
8745,Linus Akesson
2234,Lion of Panjshir
1615,Lior
7666,Lipstick Homicide
12727,Liquor Store
191,Liquorball
784,Lisa Germano
15343,LISA MAJERSKY
11479,Lisbonne
6733,Lissom
6848,Listen With Sarah
6794,Listen With Sarah & Raymond Scott
13415,Literature
6525,Lithis
16049,Litmus
12807,Little A
19274,Little Band of Sailors
16812,Little Birth
18929,little cloud
5821,Little Cuts
17847,Little Debbie
6523,Little Elk
19453,Little Glass Men
192,Little Howlin' Wolf
7481,Little Lacey & His Trembling Lips
7492,Little Lacy & His Trembling Lips
20419,Little Lapin
6873,Little Pieces
12185,Little Super Human
8337,Little Women
3071,little-scale
17770,Littlefoot
4198,Liturgy
19676,Litvakus
6993,Liu Kun
17673,Live Action Fezz
18484,Live Fast Die
10907,Live on Miniature Minotaurs with Kurt Gottschalk
12494,Live Ones
14400,Live Wyya
14331,Lívia
13942,Living Room Visions
7162,Liz Allbee
6592,Liz Hurley
13370,Liz Larson
14742,Liz Toonkel
14743,Liz Toonkel (Beat by Christian Cummings)
20849,Lizzie Miles
5784,LJ Kruzer
17936,Ljova and the Kontraband
11423,Ljudske Potrebe
19068,Lloyd Cole
12762,Lloyd Rodgers
12760,Lloyd Rogers
17749,LndMKR
4491,Lo Ka Ping
193,LO MOdA
8139,Lo-Bat
7167,Loachfillet
7490,loadbang
7818,lobait
5796,Local Natives
8167,Local Records
960,Loch Lomond
11566,Lockasaurus
11555,Lockbox
9976,Lockerbie
13515,Locust
13683,Lode
13037,Lofiuser
7499,Logan Whitehurst and The Jr. Science Club
10370,Logoplasm
19326,LOGOSAMPHIA with The Bran Flakes
11560,Lokiboi
13678,Lola Montez
16780,Lolita Black
14182,Lomic
9779,Lomovolokno
21008,Lomz
16832,Lomz & Lezet
17044,Lonely Faction
3873,Lonesome Bob
10618,Long Distance Poison
10990,Long Hair
11506,Long Long Long
7151,Longamagam
8424,Longshoremen
11529,Longwalkshortdock
2106,Longwave
19260,long_loaf
15934,Lonnie Holley
17042,Loopez
194,Lop
12887,Lopende Paddo
10445,Lopez and Hamilton's Kings of Harmony Orchestra
16437,Lord Havoc
21024,Lord Kenney
19523,Lord SC
5944,Lord Tang
11035,Lorelle Meets The Obsolete
4371,Loren Connors
19753,Loren Connors & Suzanne Langille
15594,Loren Connors and Bill Orcutt
1440,Loren MazzaCane Connors
5911,Lorenzo's Music
