ID,Label,Favorites
19943,Jeanette  Luchese,1
14250,Jeanette Luchese,0
13909,"Jeanine De Bique, soprano; Warren Jones, piano",1
19690,Jeannine Lyons,0
11454,Jeans Wilder,1
13551,Jed,0
4801,Jed Hershon,1
13478,Jed Rabid,0
8028,Jef and the Holograms,7
8029,Jef Barbara,0
2770,Jef Brown,0
5708,Jeff Andrew,1
18882,Jeff Burch,0
2190,Jeff Chenault and Andrew Izold,0
13574,Jeff Eliassen,0
10535,Jeff Gburek,3
17487,Jeff Gburek and Joseph Angelo,0
12319,Jeff Gburek with Chester Szmiada,0
17200,Jeff Kocan,0
16162,Jeff Kolar,1
2629,Jeff McLeod,2
9877,Jeff Morris,1
16492,Jeff Stone,0
7230,JEFF the Brotherhood,2
17954,Jefferson Kielwagen,0
3246,Jeffrey Letterly,0
3775,Jeffrey Lewis,12
17872,Jeffrey Lewis and the Rain,0
15387,Jeffrey Moore,0
8635,Jeffrey Vallance,1
3090,Jelani,1
17518,Jelena Glazova,0
13497,Jelle Buma,1
7624,Jellica,2
18258,jellybean!,0
19692,Jelsonic,17
6656,Jem Star,0
3849,Jen Boyd,0
9310,Jen Shyu,0
15464,Jenifer Avila,2
9663,Jenifer Avila,19
19745,Jenks Miller,1
6215,Jenn Grant,0
16405,Jennifer Allum,1
10632,"Jennifer Aylmer, Randall Scarlata, and Laura Ward",0
3076,Jennifer Castellano,0
6624,"Jennifer Check, soprano; Laura Ward, piano",0
891,Jennifer Gentle,3
5706,Jennifer Plummer,0
7351,Jennifer Rarick,0
32,Jenny Asarnow,0
15847,Jenny Dalton,0
15848,Jenny Dalton remixed by Lee Rosevere,0
12272,Jenny Mayhem,14
15935,Jenny O,0
15936,Jenny O.,6
12962,Jenova 7,0
19742,Jens East ft. Henk,4
20993,Jens Ulrik,0
20994,Jens-Ulrik Kleemeyer,0
6654,Jeremiah Bonilla,0
1799,Jeremiah Cymerman,3
18272,Jeremy Allingham,1
17163,Jeremy Bible,0
6298,Jeremy Burk,0
9227,Jeremy Cohen & Matt Munisteri,3
4824,Jeremy Denk,0
21040,Jeremy Gluck,1
21096,Jeremy Gluck & Dave Fuglewicz,1
15939,Jeremy Gluck & Jaan Patterson,1
19639,Jeremy Gluck and Anthony Donovan,0
10447,Jeremy Gluck and Binda23,1
10506,Jeremy Gluck and Dave Fuglewicz,1
18108,Jeremy Gluck and David Fuglewicz,0
21038,Jeremy Gluck and Michael Dent,1
21039,"Jeremy Gluck, Michael Dent and Jan Pozsgay",1
15356,Jeremy Harley,0
4224,Jeremy Jay,1
10456,Jeremy Macachor,2
12223,Jeremy Sawruk,0
1375,Jeremy Wallace,4
20184,Jeremy Winters,0
19693,Jeremy Wray,0
20805,Jeris,0
20730,Jeris (VJ Memes),0
15188,Jermaine Riley,4
17645,Jeroen Diepenmaat,1
10120,Jerome Bourdellon/Thomas Buckner/Dalila Khatir/Roscoe Mitchell,1
8291,Jerome Cooper,3
13410,Jerome Faria,6
8926,Jérôme Pergolesi,0
15662,Jérôme Poirier,0
4561,Jerry King Musser,1
12538,Jerry Paper,0
1613,Jerusalem &amp; The Starbaskets,1
15436,Jerusalem In My Heart,3
15805,Jerusalem In My Heart,0
10483,Jeselsohn & Nuñez,3
20098,Jess Lemont,7
9302,Jesse Futerman,2
19280,Jesse Hirsh,0
20040,Jesse Krakow,0
7505,Jesse Morris,0
20041,Jesse Olsen Bay,1
14769,Jessica Pavone,2
15375,Jessie Aughey,0
5066,Jessie Evans,14
6679,Jessie Torrisi,1
9897,Jessy Bulbo,2
17433,Jesus & the Christians,1
7581,Jesus de dos,0
4377,Jesus du Dos,1
18236,Jet Jaguar,2
13689,Jetsam Isles,0
892,Jett Brando,0
13921,Jeva,0
3189,Jeva,14
19437,Jey Row,0
17312,JFn'K,0
5,JFrank,2
9404,Jfrank,1
2599,Jianhong He,0
13456,Jideh High,1
13473,Jigglers,0
6216,Jill Barber,4
10787,Jim Altieri & Sam Pluta,0
3892,Jim and Jennie and The Pinetops,0
18562,jim baker & sarah j. ritch,0
4975,Jim Bryson,2
15089,Jim Coleman,1
13902,Jim Denley & Mike Majkovski,0
8013,Jim Hanas & James Beaudreau,0
8150,Jim Jones Revue,3
18742,Jim Keller,0
18595,jim lace / alex nova,1
18594,jim lace alex nova,1
4334,Jim Lee,0
10995,Jim Long,0
7746,Jim McAuley & Andrew Pask,1
17194,Jim McAuley & Scott Fraser,1
17193,Jim McAuley and Scott Fraser,0
7276,Jim Morisson mon cul,2
7275,jim morrison mon cul,1
19546,Jim Price,0
4186,Jim Reid,0
20332,Jim Rooster,13
19920,Jim Sebor,1
11059,Jim Tetlow,1
14597,Jimbo Easter,0
3860,Jimmie Davis,1
10251,Jimmy Cousins,13
8298,Jimmy Edgar,1
17420,Jimmy Pé,0
8496,Jimmy Penguin,11
18729,jimmy penguin & reich joyce,0
21117,Jimmy Penguin Vs Symatic,1
12171,Jin Hi Kim & Gerry Hemingway,0
12170,Jin Hi Kim and Gerry Hemingway,1
12253,Jiony,7
12126,Jitka,0
4074,Jitney,1
4755,JJ,2
4460,JJ Jones,0
4448,JJM,1
9815,JKP,1
17237,JMD,0
14216,JMD v Kube,0
19614,jmhs students,0
17258,Jmmy Kpple,0
19517,JO,3
13081,Jo Pearson,0
12320,Jo Pearson and John Hyatt,0
18312,joachim de lux,1
11733,Joan La Barbara,2
19842,Joan Shelley,1
3495,Joan Silver Pin,1
17986,JOANNA,0
10348,Joanna Sandsmark,1
20585,Joanna Sternberg,0
20920,João Farelo,0
3805,Joao Filipe,0
14896,João Guimarães,0
16942,João Guimarães and João Filipe,0
20840,joão pedro viegas and paulo chagas,0
20971,Joao Picoito,6
12997,João Ricardo,0
11775,Jochen Arbeit,1
20433,"Jochen Arbeit, Vania Rovisco & Jaan Patterson",1
15969,Jochen Arbeit/Vania Rovisco/Jaan Patterson,1
4505,Jockers Brothers,0
3437,Jody Pou,20
18709,Joe Auger,0
10043,Joe Boyd and Robyn Hitchcock,1
9894,Joe Crepúsculo,0
13786,Joe De Vita,0
20022,Joe Edelman,0
16,Joe Frank,0
3824,Joe Frawley,0
5468,Joe Frawley Ensemble,2
5394,Joe Hayman,0
14604,Joe Mazzola,2
18719,Joe McCarthy's Ghost,0
11994,"Joe McPhee with Roy Campbell, Joe Giardullo, Dominic Duval, Mike Bisio, Jay Rosen",0
1912,Joe Meek,23
12511,Joe Merolla,0
15357,Joe Milutis,0
1053,Joe Morris,0
6254,Joe Morris/Nate Wooley,2
4910,Joe Pernice,0
7535,Joe Rosey,1
12089,Joedouken,0
10444,Joel Belov,0
11381,Joel Gion,2
14557,Joel Holmes,1
14472,Joel Hood,0
14938,Joel Kivelä,1
1923,Joel Knight Chevalier And Unexpected Social Images,0
16113,Joel Pickard,0
6217,Joel Plaskett,0
16015,Joel Tammik,0
8031,Joëlle Léandre,13
6301,Joerg Piringer,0
20510,Joesph C Smith's Orchestra,0
6048,Joey Ripps,6
10572,Jogja Istimewa,1
8229,Johann Johannsson,5
10491,Johannes Bergmark,2
16501,Johannes Welsch,0
15299,John  McMillan,0
11060,John 3.16,2
18074,John 3.16 and Anthony Donovan,0
16436,John 316 and Philippe Petit,2
10521,John 3:16,1
9336,John Badger & The Moustache Riders of Doom,15
8810,John Bellows,5
466,John Berndt,0
13271,John Berndt & Chuck Bettis,0
19520,John Brennan,0
5502,John Butcher,8
10824,John Butcher & Okkyung Lee,0
12423,John Butcher & Thomas Lehn,1
8381,John Callaghan,0
10833,John Carpenter,0
10663,John Cohen and the Dust Busters,0
19040,john collins mccormick,0
18617,John Daly,0
4558,John Ellis,1
3811,John Ferguson,0
15193,John Graham,1
11246,John Grant,0
7536,John H. Glover-Kind,1
12213,John Harrison with the Wichita State University Chamber Players,23
3541,John Hughes / Lars Scherzberg / Nicolas Wiese,0
10315,John Hyatt,1
20435,John Hyatt & Jaan Patterson,1
20239,John Hyatt and Anthony Donovan,1
20240,John Hyatt and Jaan Patterson,1
13082,John Hyatt and M4SK 22,0
11776,John Hyatt and Tom Hyatt,0
1665,John J. Kimmel,2
13677,John Jasnoch,0
20241,John Jasnoch and Hopek Quirin,1
14765,john kannenberg,0
12348,John King,0
4189,John King &amp; Stephan Moore,0
4188,John King and Stephan Moore,0
19568,John Kiran Fernandes & Alec Livaditis,1
19911,John Lewis Grant,8
20202,John Louis Kluck,0
15663,John Love,0
18618,John M. Bennett,0
20425,John M. Bennett & Jaan Patterson,1
18104,John M. Bennett and Catherine Mehrl Bennett,0
20242,John M. Bennett and Jaan Patterson,1
7708,John McCormack,0
9554,John McCormack and William Reitz,0
9776,John Ming,0
11080,John Moran,0
11081,John Moran + Saori,2
14324,John Paul Keith and The One Four Fives,1
4326,John Randall Pelosi,0
11145,John Roach,3
7996,John Roundcity & Dooley Wilson,0
16839,John Seden,0
2411,john smorto,0
13189,John Steel,0
4862,John Vanderslice,2
8978,John Wesley Coleman,1
4201,John Wicks and Paul Collins,0
16876,John Wort Hannam,5
19552,John-Ahmed Schoenbergenbeke,0
3864,Johnny Bond,1
12984,Johnny Days,0
16262,Johnny Favourite and the Exs,0
13330,Johnny Haw,0
9651,Johnny Hawaii,6
13208,Johnny Haway,8
14592,Johnny Ill,0
8557,Johnny Jitters,1
5335,Johnny Nobles Hawaiians,0
15481,Johnny Salvage,1
19441,Johnny Weltraum,0
19442,Johnny Weltraum,0
13061,johnny_ripper,211
3595,Joiejoiejoie,0
4242,Jojo Lasalle,0
17736,Joke Lanz,0
10408,Joltask,0
18711,Jon Campbell,0
16237,Jon Collin,3
8147,Jon Coyle,1
18336,Jon E Alpha,0
791,Jon Gibson,2
2811,Jon Langford,3
3727,Jon Langford &amp; Sally Timms,0
3726,Jon Langford And His Sadies,2
20973,Jon Luc Hefferman,28
13322,Jon Mueller,2
1174,Jon Rauhouse,3
1975,Jon Rose,9
9400,Jonah Dempcy,13
14092,Jonah Parzen-Johnson,1
10249,Jonah Rapino,1
15389,jonah's dadtist,0
15984,Jonas,4
13004,Jonas Braasch,0
4023,Jonas Jurkunas,0
7599,Jonas Ruchenhever,5
10715,Jónas Sigurðsson,0
12601,Jonas The Plugexpert,3
5965,jonas the plugexpert,6
4819,Jonathan Biss,4
20975,Jonathan Burks,0
4070,Jonathan Coulton,6
18337,Jonathan Jindra,0
904,Jonathan Kane's February,6
17702,Jonathan Mann,1
13791,Jonathan Mono,0
20002,Jonathan Zorn,1
13560,Jonathon Nokes,0
557,Jonny Chan and the New Dynasty 6,1
9353,Jonny Telafone,1
12626,Jono Bacon,1
20501,Jonsson Gille & F.S.Blumm,0
6655,Jonte Hodge,0
9618,Jooklo Duo,8
7215,Jooklo Duo meets John Blum,4
11649,Jooklo Duo with C. Spencer Yeh,2
8927,jopy,0
12046,Jordan Cook,0
9609,Jordan Gladstone,0
9598,Jordan Gladstone (feat. Bros. DeVries),0
17664,Jordan Gladstone (Feat. Google Translate Lady),0
10298,Jordi Fresco,1
16034,Jorg,3
16499,Jorge Antunes,1
13105,Jorge Enrique González Dergal,0
19425,Jorge Mario Zuleta,1
16840,Jorge Nunes,2
18107,Jorn Zone,0
17646,Jos Smolders,2
12097,Jose Avila,0
10510,Jose Carlos Alonso Vazquez,1
2598,"Jose Gonzalez, El Presi",2
2597,"Jose Gonzalez, “El Presi”",0
14637,Jose Konda,1
13529,Jose Ph. Kony,2
12530,Jose Travieso,1
12963,Josef Blo,0
7417,Josef Nadek,5
2480,Joseph A. Phillips,0
427,Joseph Arthur,0
16017,Joseph Auer,0
20671,Joseph C. Smith's Orchstra,0
11190,Joseph Giant,0
16662,Joseph Hammer,2
18384,Joseph Kramer,0
17385,Joseph Nanner & Vandal Hearts,0
7717,Joseph Samuels' Music Makers,0
19933,Joseph Szymkowiak,2
13714,Joséphine Muller and Ian Linter,0
13122,Josh H,0
14142,Josh Mason,0
1010,Josh Mease,2
20007,Josh Tillinghast,0
20005,Josh Urist,0
3228,Josh Woodward,221
17246,Josh WoodwardJosh Woodward,0
13026,Joshua Burkett,4
2056,Joshua Herrala,0
6618,Joshua Morrison,0
8278,Joshua Morse,0
11214,Joshua Watkins,0
17261,Joshua Wentz,0
19558,Joshua Zubot & Luke Loseth,0
5360,Josie Sandler,0
16506,"Josué, O Salvador",1
14502,Jota_a_ene,2
4382,Journey,0
13642,Jovenes y Sexys,0
9582,Jóvenes y Sexys,3
9583,Jóvenes y Sexys & joiejoiejoie,0
18395,Jowe Head and the Celestial Choir,0
19786,Joxaren,0
15227,Joxfield ProjeX,0
12909,Joy Askew,1
6983,Joyside,1
1359,Jozef van Wissem,35
20199,JR,0
897,Jr Chemists,0
3245,JR Claiborn,0
2982,JS KRILLZ,0
19034,JTPE,1
16884,Juan Angel Italiano,1
7489,Juan Antonio Nieto,9
11514,Juan Cirero y Martin del Prado Jr,1
20961,Juan Jose Calarco,0
20962,Juan Manuel Castrillo,0
19554,Juan Michel Maurice,1
11322,Juan Pablo Villa,0
2634,Juan Rodríguez,0
9895,Juan Son,0
16514,Juan Wauters,1
1702,Juana Molina,0
2322,Juaneco y su Combo,1
9890,Juanita y los Feos,0
5208,Juanitos,142
12471,Juarez,0
19276,Jubal,0
10446,Jubilee Singers,0
10316,Juca Pimentel and Anton Mobin,0
17506,Jude Cowan Montague,0
8406,Judenfrei,0
12856,Judith Cohen,0
17504,Judith Juillerat,0
10697,Juerg Frey,1
14709,Juggernaut,0
17726,Juju Planet Dub,0
19965,Jukka Pekka Kervinen,0
18572,Jukka-Pekka Flander,1
12765,Jukka-Pekka Kervinen,5
12766,Jukka-Pekka Kervinen aka. pXtR,0
18905,Jukka-Pekka Kervinen and Anthony Donovan,1
20243,Jukka-Pekka Kervinen and Arthur Henry Fork,1
19640,Jukka-Pekka Kervinen and Lezet,0
14903,julia a. miller,3
2153,Julia Holter,9
19889,Julia K Mars,0
19890,Julia K. Mars,2
8928,Julian Bonequi & Eduardo Meléndez,0
16708,Julian Day,0
10022,Julian Lynch,7
12396,Julian Sartorius,0
13424,Julian Winter,13
7066,Julianna Barwick,18
15117,Julianne Marx and Craig Olson,0
18649,Julie Byrne,3
19469,Julie Depienne,0
8225,Julie Doiron,4
9675,Julien Mier,3
9682,Julien Mier feat. Joep Vermolen,1
16083,julien neto,0
11327,Julio Clavijo,0
15903,Julio Gutiérrez,0
2863,Julio J. Martínez Oyanguren,1
4874,Julius Hemphill Sextet,1
18376,julsy,0
11746,June & Jean Millington,1
5289,jung-fdpler abschlagen in der 10-uhr-pause,0
3514,Jungfrauenjoch,0
8070,Jungle is neutral,0
20143,Junglemire,0
15449,Junichi Akagawa,0
1907,junior85,65
10931,junior85,0
19524,junior85/aindrias de staic,0
11184,Junip,4
20288,Junk Boys,1
7273,junkie brewster,2
7274,junkiebrewster,0
20944,Junya Nishimura,1
8775,Jupiter Make's Me Scream,0
17293,Jupiter Makes Me Scream,10
6631,Jupiter String Quartet,0
3642,Jurek Raben,0
15552,Jürg Frey,0
20434,Jurica Jelic & Jaan Patterson,1
15949,"Jurica Jelic, Jaan Patterson",1
11244,Jus Moni,0
13566,Jusgo Mosh,0
2752,Just Plain Ant,16
2240,Justice Yeldham,25
2575,Justice yeldham and the dynamic ribbon device,2
20177,Justin,0
1780,Justin and Tanya,0
14780,Justin Buckley,0
10547,Justin Clifford Rhody,1
10781,Justin Frye,0
14366,Justin Fuller,0
12426,Justin Lake,0
20195,Justin M,0
16225,Justin Marc Lloyd,0
2495,Justin Townes Earle,3
11061,Justin Wiggan,2
12427,Justine Lake,1
20869,JVS,1
5237,JW Meyers,0
16924,Jørgensen & Martinsen,0
17458,Jørgensen and Martinsen,0
2066,K + M,4
18109,K K Null and {AN} Eel,0
7094,K Mason,0
15141,K Salvatore,0
14700,K Wilson,1
5501,K'naan,5
10631,K-Conjog,0
12247,K-Holes,6
18338,K-Not,0
15140,K-Salvatore,2
11979,K. Sparks,17
11837,k.a.n.t.n.a.g.a.n.o,1
11835,k.a.n.t.n.a.g.a.n.o.,0
8325,K.D. Expression,0
5856,K.I.D.L.I.B,0
14517,K.I.D.S.,0
6860,K.I.T.,0
19303,K.L. Sealegs,0
18392,K.M. Krebs,0
18393,K.M.Krebs,1
18391,K.M.Krebs and Mystified,2
10564,K.O.B,1
17455,K0Ks,0
20589,K3N,0
14461,k9d,2
7625,k9d feat won hot huntress,0
9501,Kaboom Karavan,0
7935,Kabyzdoh Obtruhamchi,4
21055,Kacéo,3
15730,Kacey Explosion,0
6348,Kadife,1
5932,KaeoFLUX,0
3572,Kaffeinik,0
12109,Kageplan,0
2871,Kai,2
16852,Kai Engel,360
3531,Kaido Yutaka,0
4588,Kakitsubata (Sylvie Walder + _),4
8829,Kakophilia,0
16743,Kakurenbo,11
11267,Kal Cahoone,0
14416,Kal Marks,0
13159,Kalashnakov,0
3966,Kalashnikov,1
10525,Kalendar,1
15218,Kali,0
17647,Kalima,1
7600,Kalistongue,2
12076,Kallathon,0
11668,Kalli,3
6028,kamila kostur,3
6029,KAMILA KOSTURur,0
3148,Kamran Sadeghi,0
3359,Kamran Sedeghi,0
7042,Kandi Coded,0
20737,Kandia Crazy Horse,0
20738,Kandia Crazy Horse & Spirit of '76,0
3801,Kania Tieffer,13
9585,Kanji Kinetic,1
12703,Kapnobatai,0
6572,Kapotte Muziek,5
9822,Kaputt Kurzwellen,0
2885,Karaoke Mouse,1
10416,Karaoke Tundra,0
19251,Karaoke Vomit,0
5972,Karash Nikol,2
6932,Karate Chops,0
9870,Karbala Bukan Fatamorgana,1
19384,Karen,0
6644,Karen Cooper Complex,32
7521,Karen Cooper-Smith,1
6570,Karen Gomyo,0
6571,"Karen Gomyo, violin",0
3449,Karen Stackpole,0
9602,Karianne Pasma,0
13930,Karina Buhr,5
20042,Karina Denike,0
3074,Karine Gilanyan,0
6683,Karl  Blau feat. Adrian Orange,0
6484,Karl Blau,23
14728,Karl Hendricks Trio,1
11504,Karl Mohr,0
4638,Karl Schmidt Verlag,0
6763,Karoshi,0
12343,Karpov Not Kasparov,1
18758,karris / price duo,0
18759,karris price duo,0
16010,Karsten Pflum,0
21054,Karyn Ellis,2
7182,Kasey Anderson,0
9360,Kasha,1
9101,KASHKA,1
13363,kasparhauser,0
9826,Kastrasis,1
15476,Kat Boelskov,0
20930,Katabatic,0
16317,KATABAZIJA,0
5828,Katapulto,9
17202,katarrhaktes,1
11720,Kate Carr,0
1709,Kate Ferencz,1
5310,Kate Power & Steve Einhorn,0
2062,Kate Seekings,0
5361,Kate Wiley,1
13898,Katherine Chi,1
3677,Katherine Plummer,0
7689,Katherine Young,5
15261,Kathleen Martin,18
15791,Kathleen Supové,2
20870,Kathryn Calder,0
17503,Kathy Alberici,0
18546,Katie Gately,0
7329,Katita vilaroel,0
10910,Kato Hideki,0
10225,katrah - quey,0
6422,Katrah-Quey,13
10231,Katrah-Quey ft. dj Alekzander,0
15448,Katsuhiro Chiba,0
21076,Katy Kirby,6
18053,Kaukana,0
1834,Kavala Brass Band,3
8929,Kawaii,0
12322,Kawol and Lezet,0
18619,Kay Grant and John Russell,0
13680,"Kay Grant, Lol Coxhill and Olie Brice",1
11283,Kay Kay and his Weathered Underground,0
16292,Kayaka,1
907,Kayo Dot,6
7863,Kayo Malayo,0
7399,Kazoo Funk Orchestra,9
2902,KBOO,0
5572,KCentric,0
13876,KChristie,1
16831,kdes vs ps,1
16167,Keaton Henson,3
14865,Kecap Tuyul,0
13681,Kecap Tuyul and Ayato,0
12411,KeelBeatz,0
11868,keening,0
14560,Keep Them Alive,12
2154,KeepBullFighting,0
9441,Keijo,16
14914,Keijo & Kulkija,0
9983,Keijo & Uton,7
3944,Keinzweiter,1
2210,Keir Neuringer,0
10162,Keishi Yonao,0
19586,Keith Burton,0
13258,Keith Chambers,5
18561,keith helt,3
2273,Keith Kawaii,0
4724,Keith Morris & The Crooked Numbers,2
3358,Keith Rowe and Seymour Wright,2
18579,keji al feju,2
9837,Kelelawar Malam,0
13975,Kelle,0
12271,Kellee Maize,40
19059,Kellee Maize & J. Glaze & Mike Cash,0
19058,Kellee Maize & J. Glaze & Udachi,1
19057,Kellee Maize & J. Glaze Productions,3
1279,Kelley Stoltz,8
7309,Kellies,0
2807,Kelly Hogan,2
3884,Kelly Hogan &amp; Rock*A*Teens,0
4162,Kelly Hogan &amp; The Pine Valley Cosmonauts,0
18755,Kelly Latimore,19
5540,Kelly Slusher,0
6686,Kelp!,0
17618,kelpe,0
11487,Kelton Prima,0
908,Kemialliset Ystavat,27
5970,KemoSwaby,1
5716,Ken Hamm,0
17265,Ken Mistove,0
12233,Kendall WA,0
12234,Kendall WA & Mitoma,1
14176,Kenei,0
7541,Kenji Siratori & Lezet,4
7371,KenLo Craqnuques,13
5141,kenneth goldsmith with string quartet,0
7936,Kenneth Higney,9
3424,Kenneth Kirschner,1
3428,Kenneth Kirschner/Aaron Siegel/Igor Ballereau/Giuliano D'Angiolini,0
5136,Kenny Brown,4
5139,Kenny G,0
14522,Kenny Tudrick,1
7779,Kenobit,1
12608,Kenton Dunson,0
18950,Kepi Ghoulie & Vic Ruggiero,1
18951,Kepi Ghoulie and Vic Ruggiero,1
5971,Kepler,1
6221,Kerim Safa,3
16390,Kerry Politzer,0
19688,Kersey Williams,1
2976,Keshco,33
11572,kesson shoujo,7
6443,Ketsa,57
1937,kev's mix,0
10888,Kevin Bewersdorf,1
2326,Kevin Blechdom,16
12273,Kevin Bryce,10
21122,Kevin Cahill / Ryan Waldron,0
4853,Kevin Devine and The Goddamn Band,1
13474,Kevin Kastning and Carl Clements,0
15311,Kevin Lax,1
11431,Kevin MacLeod,273
14489,"Kevin Norton with Angelica Sanchez, Esther Noh, & J.D. Parran",0
11756,Kevin Parks + Joe Foster,0
11755,Kevin Parks and Joe Foster,0
3355,Kevin Patton,2
15165,Kevin Purdy,0
10244,Kevin Purvis,1
15605,Kevin Schuit,1
177,Kevin Shields,12
179,Kevin Shields &amp; Brian Miller,0
12242,Key of Shame,2
12553,Keys N Krates,0
15993,Kez Le Zek,0
15915,Kezak & Aden Ôhm,0
10114,Khaira Arby,6
13987,Kharkov,8
11512,Khidja,2
2557,Khoc Huang Thien,0
16085,khonnor,0
10574,Ki Jarot,0
11546,Ki.Mi.,0
15337,Kiai,0
14813,Kib Lib,0
17365,Kicking Spit,0
8554,Kid Atari,1
13724,Kid Billz Vs. Lewis & Ben,0
15069,Kid Caustic,2
13919,Kid Flicks,2
3274,Kid Infinity,0
16790,Kid Mountain,0
14413,Kid Romance,0
3943,Kiddo,0
9255,Kidkanevil,4
12337,Kidkanevil & DZA,3
17596,Kidney Brothers (The Numbers Band),1
9449,Kido,2
7068,Kids and Animals,0
14610,Kids on Bikes,1
3954,Kids on Fire,0
4463,Kiesgroup,0
15070,Kiid Caustic,0
4416,Kiila,5
18111,Kikiriki,0
16290,Kiko C. Esseiva,0
13935,"Kiko Dinucci, Juçara Marçal, Thiago França",11
17083,Kilbot Factory,0
11006,Kill Me Tomorrow,1
7837,Kill! Kill! Death! Death!,1
915,Killdozer,5
13166,Killick,0
4130,kilowatts,0
16080,kilowatts feat. synesthesia,0
7941,KILT,1
11726,Kim,0
2011,Kim & Buran,1
10203,Kim Ann Foxman & Andy Butler,0
13842,Kim Fowley & The Worm All-Stars,0
13843,kim fowley and the worm all-stars,3
13715,Kimiko Ishizaka,43
11278,Kimo Muraki,0
10711,Kimono,0
8102,Kinan,0
13433,Kindread,0
14866,Kine,0
4395,Kinetic Jane,0
20951,King & Crozier,0
4134,king britt presents scuba,0
14795,King Capisce,1
11702,King Cyst,0
17992,King Deluxe,0
13599,King Felix,0
13050,King Ghidorah!,12
18973,King Imagine,2
19101,King Imagine & Pankifared,0
7673,King Khan and The Shrines,11
7635,King Kietu remixes Arrogalla,0
180,King Kong Ding Dong,21
12486,King Louie's Missing Monuments,2
11136,King Nebuchadnezzar,0
20552,King Oliver's Creole Jazz Band,1
4559,king ritt presents scuba,0
10628,King SlaFF,0
13892,King Tuff,7
19836,King Vulture,1
17513,Kinga Toth,0
18659,Kingdom of the Holy Sun,0
919,Kingface,4
17784,KINGS OF THE CITY,8
13506,Kingslave,1
6277,Kingstux,2
6278,Kingstux,0
8666,Kink Slap Simian,4
4398,Kinley Caliper,0
921,Kinski,15
6659,KIP,0
13083,Kipple,0
2155,Kir Royal,0
8204,Kira Kira,2
4543,Kiraly Erno,0
389,Kiran Ahluwalia,8
8040,Kirbi a.k.a. Denis Fomenko,1
6435,Kirby & Ditko,0
6429,Kirby Ditko,0
11938,Kirin J Callinan,0
16871,Kirk Pearson,8
19046,Kirk Pearson and BIT,5
17862,Kirk Pearson and Julian Korzeniowsky,3
4683,Kismet,0
9666,kiss kiss fantastic,3
4471,Kiss the Anus of a Black Cat,2
11901,Kitchen's Floor,7
12067,Kitchens Floor,0
13823,Kites Sail High,0
5386,Kitty Berger,1
2214,Kitty Kadoogal,0
10332,Kitzu,0
2156,Kixly,0
5732,KKFS,0
19304,KL Sealegs,0
16644,Klabauter,0
14251,Klang Zvuk Som,0
18643,Klaus Filip / Nicolaj Kirisits / et al.,0
16642,Klaus legal,0
4183,Klaz*,7
16315,KLEIMOR,0
14710,Klepto Opera,0
13126,Klic,0
16925,Klopenn,0
15279,Klopka za pionira,3
14627,kloudygirl,0
5909,Klutch,0
12894,Knarsetand,0
2379,Knickerbocker Quartet,0
10429,Knickerbocker Quartet and Elizabeth Spencer,0
181,Knit Witch,0
6956,Knitted Abyss,2
9789,Knob Alchemist,0
20406,Knoto,0
15583,Knotted Sheets,1
14158,Known Ocean,2
9363,Knoxband,0
11519,Kntxt,0
7342,Knut Åsdam,0
7153,Knut Aufermann,0
2219,knXwl3dG3,1
3537,Knyaz Mishkin,12
3072,Knyfe Hyts,3
13743,Koalips,3
12715,Koban,0
5617,"Kobayashii, Breda and Wo0",0
11179,Kobo Town,0
12254,Kodak To Graph,21
20323,Koen Daigaku,0
6879,Koen Park,6
15219,Kognitif,0
9936,Kohlensaure,0
4390,Köhn,1
4470,Köhn and De Portables,0
13779,Kohwi,0
9979,Kokomo,3
16653,kokori,2
4387,Kokusai Bunka Shinkokai,3
15393,Koliadnyky of Kryvorivnia,2
19573,kollagemontage,1
3662,Kolokon,0
20181,komafuzz,0
15048,Komatsu,0
14252,Kommisar Hjuler and Cody Brant,0
8729,Kommissar Hjuler,2
10524,Kommissar Hjuler & Frau mit Jaan Patterson,3
8724,Kommissar Hjuler und Frau,3
8562,Komplex Artefact,1
16344,KONEYN,0
21026,konofumin,0
16394,Konstantin Elfimov,1
3526,konstruKt,0
14253,"konstruKt, Peter Brötzmann, Hüseyin Ertunç and Dogan Dogusel",0
13766,Konsumprodukt,9
19934,Kontroljet,1
10011,Koobaatoo Asparagus,2
18263,Kookooo Kitchen,0
6861,Kooma Vieira,0
13326,Koona,3
3308,Koonda Holaa,19
3309,"Koonda Holaa w/ Otto Von Shirack, DJ Urine and Man-Eater Orchestra",1
11254,Kore Ionz,0
14613,Korg DS-10,4
14867,Korhan Erel,0
15664,Korhan Erel & Tolga Tüzün,0
20376,Korperschwache,1
14915,Kospel Zeithorn,1
15891,Kosta T,58
16238,Kosta T,1
18770,Kosta T & Ghofra Z,1
18769,Kosta T feat. Ghofra Z,2
15894,Kosta T.,0
3563,Kostas Gus Gadinis,2
3459,Kostas Vomvolos,2
3562,Kostas “Gus” Gadinis,0
19166,KOSTR,0
19167,Kostro,0
5924,Kotra,0
10125,Koutaro Fukui,0
182,Kowloon Walled City,13
12969,Kozak94,0
9432,Kplecraft,6
18682,Krabatof Philharmonic Orchestra,1
13830,krackatoa,83
10290,Krallice,3
14868,Krank Pappa,0
18339,Krasius,1
4925,Kraus,38
16115,Krausbauer/Jenkins,0
3659,Kreace Peeps,2
10180,Kreamy 'Lectric Santa,4
